PAIS,DEPARTAMENTO,PROVINCIA,DISTRITO,ESTRATO,PROCESO,ETAPA,YEAR,MES,MES.1,MINERAL,TITULAR,UNIDAD,UNIDAD DE MEDIDA,Valor,ORO-PLATA_gF
PERÚ,AREQUIPA,CARAVELI,BELLA UNION,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2023,MARZO,3,COBRE,AGROMIN LA BONITA S.A.C.,ACUMULACION LA PURISIMA,TMF,234.1037316,0
PERÚ,AREQUIPA,CARAVELI,BELLA UNION,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2023,ABRIL,4,COBRE,AGROMIN LA BONITA S.A.C.,ACUMULACION LA PURISIMA,TMF,163.53559749,0
PERÚ,AREQUIPA,CARAVELI,BELLA UNION,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2023,MAYO,5,COBRE,AGROMIN LA BONITA S.A.C.,ACUMULACION LA PURISIMA,TMF,180.89667904,0
PERÚ,AREQUIPA,CARAVELI,BELLA UNION,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2023,JUNIO,6,COBRE,AGROMIN LA BONITA S.A.C.,ACUMULACION LA PURISIMA,TMF,171.736223,0
PERÚ,AREQUIPA,CARAVELI,BELLA UNION,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2023,JULIO,7,COBRE,AGROMIN LA BONITA S.A.C.,ACUMULACION LA PURISIMA,TMF,175.50544396,0
PERÚ,AREQUIPA,CARAVELI,BELLA UNION,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2023,AGOSTO,8,COBRE,AGROMIN LA BONITA S.A.C.,ACUMULACION LA PURISIMA,TMF,200.28464208,0
PERÚ,AREQUIPA,CARAVELI,BELLA UNION,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2023,SETIEMBRE,9,COBRE,AGROMIN LA BONITA S.A.C.,ACUMULACION LA PURISIMA,TMF,189.48754986,0
PERÚ,AREQUIPA,CARAVELI,BELLA UNION,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2023,OCTUBRE,10,COBRE,AGROMIN LA BONITA S.A.C.,ACUMULACION LA PURISIMA,TMF,188.3997596,0
PERÚ,AREQUIPA,CARAVELI,BELLA UNION,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2023,NOVIEMBRE,11,COBRE,AGROMIN LA BONITA S.A.C.,ACUMULACION LA PURISIMA,TMF,193.8846,0
PERÚ,AREQUIPA,CARAVELI,BELLA UNION,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2023,DICIEMBRE,12,COBRE,AGROMIN LA BONITA S.A.C.,ACUMULACION LA PURISIMA,TMF,168.84694774,0
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,ENERO,1,ORO,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,g Fino,14731.6368672,14731.6368672
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,ENERO,1,PLATA,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,Kg Fino,1.0855526471,1085.5526471
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,FEBRERO,2,ORO,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,g Fino,11148.6690162,11148.6690162
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,FEBRERO,2,PLATA,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,Kg Fino,2.8456894555,2845.6894555
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,MARZO,3,ORO,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,g Fino,14304.5092141,14304.5092141
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,MARZO,3,PLATA,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,Kg Fino,2.8631379686,2863.1379686
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,ABRIL,4,ORO,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,g Fino,14855.7720015,14855.7720015
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,ABRIL,4,PLATA,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,Kg Fino,2.5392176953,2539.2176953000003
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,MAYO,5,ORO,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,g Fino,15183.98775,15183.98775
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,MAYO,5,PLATA,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,Kg Fino,4.6545143943,4654.514394299999
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,JUNIO,6,ORO,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,g Fino,15692.35004,15692.35004
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,JUNIO,6,PLATA,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,Kg Fino,5.475832415,5475.832415
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,JULIO,7,ORO,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,g Fino,13463.7130294,13463.7130294
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,JULIO,7,PLATA,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,Kg Fino,4.2760699004,4276.0699004
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,AGOSTO,8,ORO,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,g Fino,12604.782856,12604.782856
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,AGOSTO,8,PLATA,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,Kg Fino,3.7693902596,3769.3902596000003
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,SETIEMBRE,9,ORO,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,g Fino,11826.20910656,11826.20910656
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,SETIEMBRE,9,PLATA,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,Kg Fino,3.6119031918,3611.9031918
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,OCTUBRE,10,ORO,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,g Fino,12860.34836652,12860.34836652
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,OCTUBRE,10,PLATA,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,Kg Fino,3.6362941218,3636.2941217999996
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,NOVIEMBRE,11,ORO,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,g Fino,11712.7518816,11712.7518816
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,NOVIEMBRE,11,PLATA,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,Kg Fino,3.5169875792,3516.9875792
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,DICIEMBRE,12,ORO,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,g Fino,22890.2105265,22890.2105265
PERÚ,AREQUIPA,CARAVELI,CARAVELI,PEQUEÑO PRODUCTOR MINERO,LIXIVIACIÓN,CONCENTRACIÓN,2023,DICIEMBRE,12,PLATA,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,Kg Fino,6.6849303116,6684.930311599999
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,ENERO,1,COBRE,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,0,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,ENERO,1,ORO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,g Fino,7021.872,7021.872
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,ENERO,1,PLATA,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,Kg Fino,219.3530403412,219353.0403412
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,ENERO,1,PLOMO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,8.01504,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,FEBRERO,2,COBRE,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,0,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,FEBRERO,2,ORO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,g Fino,9688.0378,9688.0378
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,FEBRERO,2,PLATA,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,Kg Fino,334.8270308705,334827.03087049996
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,FEBRERO,2,PLOMO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,12.6263,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,MARZO,3,COBRE,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,0,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,MARZO,3,ORO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,g Fino,10243.611,10243.611
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,MARZO,3,PLATA,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,Kg Fino,348.8087590901,348808.7590901
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,MARZO,3,PLOMO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,11.92212,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,ABRIL,4,COBRE,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,0,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,ABRIL,4,ORO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,g Fino,7632.6082,7632.6082
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,ABRIL,4,PLATA,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,Kg Fino,232.3779758476,232377.9758476
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,ABRIL,4,PLOMO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,9.136144,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,MAYO,5,COBRE,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,3.390345,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,MAYO,5,ORO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,g Fino,7371.3955,7371.3955
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,MAYO,5,PLATA,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,Kg Fino,289.3310421923,289331.0421923
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,MAYO,5,PLOMO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,8.8165,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,JUNIO,6,COBRE,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,3.000526,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,JUNIO,6,ORO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,g Fino,8378.7988,8378.7988
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,JUNIO,6,PLATA,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,Kg Fino,275.9134874978,275913.48749780003
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,JUNIO,6,PLOMO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,10.082372,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,JULIO,7,COBRE,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,0,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,JULIO,7,ORO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,g Fino,12954.7825,12954.7825
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,JULIO,7,PLATA,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,Kg Fino,397.5163994763,397516.39947630005
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,JULIO,7,PLOMO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,17.265028,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,AGOSTO,8,COBRE,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,0,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,AGOSTO,8,ORO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,g Fino,14520.3864,14520.3864
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,AGOSTO,8,PLATA,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,Kg Fino,470.4798592208,470479.8592208
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,AGOSTO,8,PLOMO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,14.549301,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,SETIEMBRE,9,COBRE,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,5.930433,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,SETIEMBRE,9,ORO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,g Fino,13652.6949,13652.6949
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,SETIEMBRE,9,PLATA,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,Kg Fino,454.2700085551,454270.0085551
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,SETIEMBRE,9,PLOMO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,14.387967,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,OCTUBRE,10,COBRE,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,4.845412,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,OCTUBRE,10,ORO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,g Fino,7146.9827,7146.9827
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,OCTUBRE,10,PLATA,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,Kg Fino,221.5055782284,221505.5782284
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,OCTUBRE,10,PLOMO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,18.856446,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,NOVIEMBRE,11,COBRE,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,0,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,NOVIEMBRE,11,ORO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,g Fino,9641.2725,9641.2725
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,NOVIEMBRE,11,PLATA,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,Kg Fino,263.9528880861,263952.8880861
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,NOVIEMBRE,11,PLOMO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,18.44844,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,DICIEMBRE,12,COBRE,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,3.04684,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,DICIEMBRE,12,ORO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,g Fino,7698.8836,7698.8836
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,DICIEMBRE,12,PLATA,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,Kg Fino,252.4800845017,252480.08450169998
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2023,DICIEMBRE,12,PLOMO,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,TMF,15.137984,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,ENERO,1,CADMIO,MINERA BATEAS S.A.C.,HUAYLLACHO,TMF,18.330884,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,ENERO,1,COBRE,MINERA BATEAS S.A.C.,HUAYLLACHO,TMF,97.088321,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,ENERO,1,MANGANESO,MINERA BATEAS S.A.C.,HUAYLLACHO,TMF,82.409195,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,ENERO,1,ORO,MINERA BATEAS S.A.C.,HUAYLLACHO,g Fino,2970.1721,2970.1721
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,ENERO,1,PLATA,MINERA BATEAS S.A.C.,HUAYLLACHO,Kg Fino,3248.3123124803,3248312.3124803
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,ENERO,1,PLOMO,MINERA BATEAS S.A.C.,HUAYLLACHO,TMF,1678.849971,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,ENERO,1,ZINC,MINERA BATEAS S.A.C.,HUAYLLACHO,TMF,2352.564698,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,FEBRERO,2,CADMIO,MINERA BATEAS S.A.C.,HUAYLLACHO,TMF,13.423432,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,FEBRERO,2,COBRE,MINERA BATEAS S.A.C.,HUAYLLACHO,TMF,63.085676,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,FEBRERO,2,MANGANESO,MINERA BATEAS S.A.C.,HUAYLLACHO,TMF,59.221107,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,FEBRERO,2,ORO,MINERA BATEAS S.A.C.,HUAYLLACHO,g Fino,1943.6641,1943.6641
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,FEBRERO,2,PLATA,MINERA BATEAS S.A.C.,HUAYLLACHO,Kg Fino,2220.3544213017,2220354.4213016997
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,FEBRERO,2,PLOMO,MINERA BATEAS S.A.C.,HUAYLLACHO,TMF,1056.515833,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,FEBRERO,2,ZINC,MINERA BATEAS S.A.C.,HUAYLLACHO,TMF,1720.309397,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,MARZO,3,CADMIO,MINERA BATEAS S.A.C.,HUAYLLACHO,TMF,16.26174,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,MARZO,3,COBRE,MINERA BATEAS S.A.C.,HUAYLLACHO,TMF,90.349443,0
PERÚ,AREQUIPA,CAYLLOMA,CAYLLOMA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2023,MARZO,3,MANGANESO,MINERA BATEAS S.A.C.,HUAYLLACHO,TMF,72.865359,0
